view_id,from,vias,to,maneuver_type,maneuver_modifier,first_lane_from_right,lanes,entry,entry_out,all_number,lat,lon,cases,city_code
5173802890_10074297252_10074297253,5173802890,10074297252,10074297253,continue,uturn,0,1,3,2,88,1.291979,103.812322,"A-6VL63EXWWH2A,A-6VM7L6SWWJFG,A-6VO2TIAGWGVH,A-6VKO6PKGWE28,LatLngNav-1727949938",SIN
8201340745_177002391_229111137_229313608_177002368_8201340746,8201340745,"177002391,229111137,229313608,177002368",8201340746,continue,uturn,0,1,4,1,88,1.365555,103.890926,"A-6VL4T42GWEJU,A-6VLNBOCWWEP2,A-6VO7ROGWWHKL,A-6VK892UGWI2G,[A-6VLD36RGWIME, A-6VLD36RGWIME]",SIN
7809015879_242936780_410061928_5015085335_242936778_7809015878,7809015879,"242936780,410061928,5015085335,242936778",7809015878,continue,uturn,0,1,4,1,88,1.379245,103.881416,"A-6VM5FH7GWHIQ,A-6VO9H8VGWJAU,LatLngNav-1727949949,A-6VLQS4GWWHIG,A-6VKC59FWWE69",SIN
2382136175_247183830_881591154_888319442_243218925_2382136174,2382136175,"247183830,881591154,888319442,243218925",2382136174,continue,uturn,0,1,4,1,87,1.283373,103.820282,"A-6VO2JKRWWGVH,A-6VLOLLTWWE28,A-6VKCWB5WWIAI,A-6VNJ9HQWWF6A,A-6VKAEKOGWEP2",SIN
5967121874_247046923_4746046526_1363431100_172484905_6807867330,5967121874,"247046923,4746046526,1363431100,172484905",6807867330,continue,uturn,0,1,3,2,87,1.280696,103.802463,"A-6VKIC3QGWH6W,A-6VLCAAKGWG9K,LatLngNav-1727916363583,A-6VMFN2VWWJMM,A-6VMFCM9WWFP5",SIN
5667041976_5667041978_1210169834_908615933,5667041976,"5667041978,1210169834",908615933,continue,uturn,0,1,3,2,86,1.31412,103.768671,"A-6VO6BSKWWGVH,A-6VL6NP4GWIQQ,A-6VLIMW8GWH6E,A-6VMJO9RGWGW5,A-6VKHTD9WWG9K",SIN
4315563124_6270824645_6270824644,4315563124,6270824645,6270824644,continue,uturn,0,1,3,2,86,1.373924,103.848134,"A-6VNXROCGWGW5,A-6VMI76NGWGBX,LatLngNav-1727917229062,A-6VO8UQKWWECC,A-6VN6TQEGWIAI",SIN
7899660759_243670978_230928179_4459073894_230928661_7899660760,7899660759,"243670978,230928179,4459073894,230928661",7899660760,continue,uturn,0,1,4,1,86,1.331223,103.879098,"A-6VMEXU9WWEJU,A-6VMRJ8EWWF44,A-6VLP39JWWH6W,A-6VNJVTTGWEJU,A-6VLFA6KGWGW5",SIN
8233409099_241977852_241977844_241978376_4594224854_8233409100,8233409099,"241977852,241977844,241978376,4594224854",8233409100,continue,uturn,0,1,4,1,86,1.323421,103.927388,"A-6VLUEJTGWGBX,A-6VMNL3BGWIXJ,A-6VL6CS3WWFN5,A-6VLSJR3WWEP2,A-6VLLUOVWWEP2",SIN
241900937_439978133_1717654112,241900937,439978133,1717654112,continue,uturn,0,1,3,2,86,1.340423,103.836563,"A-6VLIF57WWH2A,A-6VL57A3WWJNX,A-6VLMVSRWWG9K,A-6VMMX5QGWGBX,A-6VLLNDVWWHRG",SIN
1363437911_6136410773_4723198953,1363437911,6136410773,4723198953,continue,uturn,0,1,3,2,86,1.272924,103.801458,"A-6VLERVAGWJFG,A-6VLC44QGWFF9,A-6VLC44QGWFF9,A-6VMJ733WWFRG,A-6VKRHTDGWFN5",SIN
7912461439_4594223792_243215051_7912461438,7912461439,"4594223792,243215051",7912461438,continue,uturn,0,2,4,2,85,1.296046,103.831342,"A-6VKMTMRGWIAI,A-6VK8HSEWWGW5,A-6VLES84WWJUI,A-6VMK98OGWJNX,A-6VLQJPUWWHIG",SIN
5134099902_6737777984_9225661753_9225661754_9225661755,5134099902,"6737777984,9225661753,9225661754",9225661755,continue,uturn,0,1,3,1,85,1.247792,103.842232,"A-6VLUFGIWWHKI,A-6VLKDJGWWJUF,A-6VKQ4QTGWIXJ,A-6VMW39RWWH6W,A-6VLE377GWEP2",SIN
5218821387_4946665700_5218821374_5218821379,5218821387,"4946665700,5218821374",5218821379,continue,uturn,0,0,3,2,85,1.419663,103.907331,"A-6VKMQ5NGWGW5,A-6VKL8OEGWGOV,A-6VM236UWWFF9,A-6VO7K6WGWFWI,A-6VMNTJ4WWE28",SIN
247432433_4714147762_4714147763,247432433,4714147762,4714147763,continue,uturn,0,1,3,2,85,1.290264,103.801545,"A-6VKI5O4WWEJU,A-6VLXIW5WWF44,A-6VLO7Q3WWG5C,A-6VNJIE2GWHC5,A-6VLG79UWWH6E",SIN
6214460728_1548409730_172415495_172415514_5231531319_6214460729,6214460728,"1548409730,172415495,172415514,5231531319",6214460729,continue,uturn,0,2,4,1,84,1.304909,103.822787,"A-6VLIP7UWWIUJ,A-6VKAFBEGWHIG,A-6VNNCQXGWHC5,A-6VOX299WWHKL,A-6VM7Q6FW2H6E",SIN
1628814979_206089783_1840121889_4645880178_4645880179_7776605438,1628814979,"206089783,1840121889,4645880178,4645880179",7776605438,continue,uturn,0,2,4,2,84,1.374811,103.951134,"A-6VKJ7SCGWFF9,A-6VLUNSPGWFF9,A-6VMCNDVGWF44,A-6VLUOFMGWJMM,A-6VM7XW6WWIAI",SIN
8178576191_369154757_369161211_369161219_368206311_8178576192,8178576191,"369154757,369161211,369161219,368206311",8178576192,continue,uturn,0,1,4,1,84,1.390621,103.875634,"A-6VLUTCRWWH2A,A-6VKO9SOWWFF9,A-6VMRA7FWWE5M,A-6VMGFSLWWGUX,A-6VL8JJTGWG5M",SIN
8336529878_1739499104_2051570304_2051570299_2051570285_8336529879,8336529878,"1739499104,2051570304,2051570299,2051570285",8336529879,continue,uturn,0,1,4,2,84,1.333605,103.744318,"A-6VLN37FGWJ2I,A-6VL8FD3WWEVJ,A-6VK79SBGWIXJ,A-6VNXLJ5WWFGS,A-6VLIVSUGWIQQ",SIN
5231392061_308938158_308938149_240407415_244317326_5231392062,5231392061,"308938158,308938149,240407415,244317326",5231392062,continue,uturn,0,1,4,1,84,1.369019,103.845544,"A-6VKLTN3GWJMM,A-6VM25OPWWH6W,LatLngNav-1727942267643,[A-6VMMKB7GWH6W, A-6VMMKB7GWH6W],A-6VMOO4XGWH2A",SIN
4474612149_6659897743_6659897742,4474612149,6659897743,6659897742,continue,uturn,0,0,3,2,83,1.443365,103.769568,"A-6VMEJ4BWWG5C,A-6VOWLJKWWJ73,A-6VKEWQTGWIUJ,A-6VKU5LUGWE69,A-6VMCR3JGWG7G",SIN
5233759421_1726563965_4604229260_4604229261_239826365_5233758720,5233759421,"1726563965,4604229260,4604229261,239826365",5233758720,continue,uturn,0,2,4,1,83,1.320045,103.891684,"A-6VKM7EUWWH6W,A-6VO6SCKGWG8J,LatLngNav-1727951455,A-6VNWIFXGWGW5,A-6VMUU37WWJWN",SIN
7782559813_206098237_243421721_242931438_229064735_7782559812,7782559813,"206098237,243421721,242931438,229064735",7782559812,continue,uturn,0,2,4,1,83,1.369037,103.849639,"A-6VKRIDIWWHIG,A-6VLGOSKWWFGS,A-6VLVW7KGWI2G,A-6VND7GDGWH22,[A-6VMPVM6WWIUJ, A-6VMPVM6WWIUJ]",SIN
4444971694_10885851949_4602352385_5258594571,4444971694,"10885851949,4602352385",5258594571,continue,uturn,0,0,3,2,83,1.450254,103.830645,"A-6VOXB5XWWFQW,A-6VO58T2WWFQW,A-6VLAFTMWWIUJ,A-6VM582HWWGIN,A-6VMHHSBWWIXJ",SIN
5220385058_5220385064_5220385063,5220385058,5220385064,5220385063,continue,uturn,0,0,3,2,83,1.308052,103.923337,"A-6VM4UV7GWI2G,A-6VKCIDGWWG5M,A-6VLM8NGGWETN,A-6VKE9WVWWE28,A-6VO5GXWGWHKL",SIN
7883330963_4602578373_4602578367_233783186_233783297_7883330964,7883330963,"4602578373,4602578367,233783186,233783297",7883330964,continue,uturn,0,2,4,2,83,1.295647,103.857357,"A-6VLQ3GBWWHRO,A-6VLFWCVGWG5M,A-6VL8SFSGWIJ3,[A-6VKJMXGWWJMM, A-6VKJMXGWWJMM],A-6VLP7AFWWHIQ",SIN
5229079416_4723212868_4723212867_596005685_4748044448,5229079416,"4723212868,4723212867,596005685",4748044448,continue,uturn,0,1,3,2,83,1.275637,103.793426,"A-6VMOCD7WWIXJ,A-6VGL8NAG2IJ3,A-6VL77QTWWFN5,A-6VM3W6WWWH6W,A-6VLUDWWGWEVJ",SIN
4488356018_5286787096_2990753716_6138457108,4488356018,"5286787096,2990753716",6138457108,continue,uturn,0,1,3,2,82,1.323566,103.869644,"A-6VLACX4GWJFG,A-6VO5ROHWWJQ2,A-6VLKPP5WWHKI,A-6VL6LCJWWIUJ,A-6VKNWTXGWHRG",SIN
4714239745_244908064_4714239746,4714239745,244908064,4714239746,continue,uturn,0,1,3,2,82,1.412258,103.835981,"A-6VK9AUIWWIJI,A-6VKPAWFWWJMM,A-6VL747HWWHIQ,A-6VO7PDXWWFWI,A-6VLM9PGWWGW5",SIN
4005499888_369142870_5015083908_5015083918_368206022_4005499883,4005499888,"369142870,5015083908,5015083918,368206022",4005499883,continue,uturn,0,1,4,1,81,1.395806,103.879043,"LatLngNav-1727955066526,A-6VMC7CDWWIUJ,A-6VMN6FGGWIJ3,A-6VKFUEPGWEJU,A-6VMBJW5GWFN5",SIN
6117305210_237170670_7155344433,6117305210,237170670,7155344433,continue,uturn,0,1,4,3,81,1.280624,103.84053,"A-6VLJRIPG2JUI,A-6VMS7QQGWI2G,A-6VKT7JUGWJFG,A-6VKT45VGWG5M,A-6VKJJ94WWI2G",SIN
7113829739_5173731007_1830473213,7113829739,5173731007,1830473213,continue,uturn,0,1,3,2,80,1.286357,103.820076,"A-6VM8Q6OGWG5C,A-6VKVDKCGWJDN,A-6VKCWB5WWIAI,LatLngNav-1727965478983,A-6VLV26PGWG7G",SIN
2382136169_888319442_243218925_247183830_881591154_4311491292,2382136169,"888319442,243218925,247183830,881591154",4311491292,continue,uturn,0,3,4,1,80,1.283306,103.820123,"A-6VLWQ5OGWIUJ,A-6VKGNKJWWHIG,A-6VK6U73WWIXJ,A-6VN7899WWJNX,A-6VL9O3LGWG9K",SIN
4841746963_5231530083_7010751259,4841746963,5231530083,7010751259,continue,uturn,0,1,3,2,80,1.293234,103.822017,"A-6VL2RMUGWIJ3,A-6VLDV4MWWJO4,A-6VKSPNTWWETN,A-6VLK8Q5WWJUF,A-6VLOSUTGWIUJ",SIN
244155568_5146132538_5146132537,244155568,5146132538,5146132537,continue,uturn,0,1,3,2,80,1.374414,103.721141,"LatLngNav-1727932231,A-6VKDEUVWWG5M,A-6VLC5LLWWE88,A-6VKI9M8WWEJU,A-6VL6IC4WWHKI",SIN
1992427641_246294815_246294739_246294738_172485614_1992427642,1992427641,"246294815,246294739,246294738,172485614",1992427642,continue,uturn,0,3,4,1,80,1.272769,103.802289,"A-6VL75FFWWIUJ,LatLngNav-1727914431,A-6VLAAJEGWETN,A-6VMMVNEWWJNX,A-6VLKG4OWWH6E",SIN
2124820723_6265406984_6265406983,2124820723,6265406984,6265406983,continue,uturn,0,0,3,2,80,1.315848,103.769858,"A-6VKDBRAWWFF9,A-6VKQLWPGWHIG,A-6VM6XTVWWIXJ,A-6VNMGKTWWHC5,A-6VLOXVOGWFN5",SIN
5286705363_172483939_243218790_247046840_247331440_5286705364,5286705363,"172483939,243218790,247046840,247331440",5286705364,continue,uturn,0,3,4,1,80,1.287667,103.804405,"A-6VKBMRIWWIPC,A-6VM5G5CGWGIN,A-6VKKLVVGWGOV,A-6VLBFP6WWGW6,A-6VKQF4HWWGIN",SIN
5173841006_5173841012_5173841011,5173841006,5173841012,5173841011,roundabout,uturn,0,0,3,1,79,1.27504,103.801658,"A-6VL9CA5WWGOV,A-6VLXEE9GWJMM,A-6VKTDTDWWEP2,A-6VKH4OXWWH6E,A-6VKB654GWIWG",SIN
5173841016_5173841015_5173841008,5173841016,5173841015,5173841008,exit roundabout,uturn,0,0,3,2,79,1.275064,103.801588,"A-6VLNPF7GWF44,A-6VKVANKGWIPC,A-6VKMVJIWWJMM,A-6VL9CA5WWGOV,A-6VKCMVEGWGOV",SIN
8064927990_5892500258_5892500259_4600771872,8064927990,"5892500258,5892500259",4600771872,continue,uturn,0,1,3,2,79,1.445275,103.828738,"A-6VLT59BWWF44,[A-6VNBLL4GWEJ7, A-6VNBLL4GWEJ7],A-6VKCB7HGWIAI,A-6VKR89GGWGOV,A-6VM448MWWHRC",SIN
7278800808_4738400701_206833694_5284877512,7278800808,"4738400701,206833694",5284877512,continue,uturn,0,1,3,2,79,1.297648,103.853271,"A-6VME2SIWWFKA,A-6VKBF26WWGOV,A-6VMGINJGWIWG,A-6VKJQ3JGWHRG,A-6VKKRECWWIPC",SIN
12005108710_7496534848_243480082_243479726_7496534852_1994921861,12005108710,"7496534848,243480082,243479726,7496534852",1994921861,continue,uturn,0,1,4,2,79,1.303683,103.906587,"A-6VLNTTCWWETN,A-6VLDKS4WWHIG,A-6VLWQB7W2IXJ,A-6VLBCV2WWFL6,A-6VMXMWAWWG5C",SIN
8064599492_4602352383_5159286974_4602352355_4444974590_8064599493,8064599492,"4602352383,5159286974,4602352355,4444974590",8064599493,continue,uturn,0,1,3,1,78,1.448891,103.832095,"A-6VO58T2WWFQW,A-6VN64KEWWH6W,A-6VM582HWWGIN,A-6VKNJHNWWHIG,A-6VMDJ26WWEJ7",SIN
247182588_5984405049_5984630409,247182588,5984405049,5984630409,continue,uturn,0,1,3,2,78,1.342822,103.899044,"A-6VM9KK9WWHIG,A-6VMQDLTGWFF9,[A-6VL2RUJWWGOV, A-6VL2RUJWWGOV],A-6VM6EE6GWIPC,A-6VL4TPWWWI2G",SIN
243677190_243677196_5982469706,243677190,243677196,5982469706,continue,uturn,0,1,3,2,78,1.341797,103.918559,"A-6VLJL9TGWH6E,A-6VMN4LBWWJUF,[A-6VMLIHBWWF44, A-6VMLIHBWWF44],A-6VLJL9TGWH6E,A-6VMOUSHGWG3O",SIN
6211643465_1548433039_237350256_6745624808_6745624807_6211643466,6211643465,"1548433039,237350256,6745624808,6745624807",6211643466,continue,uturn,0,2,4,1,78,1.286343,103.825382,"A-6VLT65GWWETN,A-6VKUMDLWWF44,A-6VLBJLMWWH2A,A-6VKLGSGGWI2G,A-6VMWD88GWFGS",SIN
2300442395_2300422754_4738789708_6686847396,2300442395,"2300422754,4738789708",6686847396,continue,uturn,0,1,3,2,78,1.442791,103.801224,"[A-6VN633QWWIAI, A-6VN633QWWIAI],A-6VMXC79WWIWG,A-6VLCQXWGWFKA,A-6VMNJKUWWIUM,A-6VO6XTFWWFWI",SIN
5220541412_4745948571_4745948567_1864383430_246182050_5220541411,5220541412,"4745948571,4745948567,1864383430,246182050",5220541411,continue,uturn,0,3,4,1,78,1.330118,103.679347,"A-6VLG9QJGWG5C,A-6VKCOTHWWE28,A-6VL3WWOW2HIG,A-6VL3HHUWWJ2I,A-6VM8JJGGWHRG",SIN
2051570264_2577843471_3840225013_2051570261,2051570264,"2577843471,3840225013",2051570261,continue,uturn,0,2,3,2,78,1.332751,103.741108,"A-6VLEU6TWWJNX,LatLngNav-1727941488,A-6VMJD49GWFXB,A-6VLMVGMGWHIQ,A-6VLANNPGWG5C",SIN
8212362370_231864727_231866886_8212362369,8212362370,"231864727,231866886",8212362369,continue,uturn,0,1,3,2,77,1.378545,103.867306,"A-6VKQ6RGWWJIC,A-6VOALN2WWIRT,A-6VLOWBIWWIPC,A-6VKF98QWWG22,A-6VLH6DNWWHRO",SIN
7819837491_244893837_1942765385_244893917_244893887_7819837490,7819837491,"244893837,1942765385,244893917,244893887",7819837490,continue,uturn,0,2,4,1,77,1.41014,103.829815,"A-6VLS2SJWWHIQ,A-6VM6RODWWJ2I,LatLngNav-1727934619855,A-6VLUFALGWJNX,A-6VLUPRFGWFL6",SIN
8176659298_373098950_246957189_378610294_378610269_8176659297,8176659298,"373098950,246957189,378610294,378610269",8176659297,continue,uturn,0,2,4,2,77,1.321042,103.87121,"LatLngNav-1727960305,A-6VMJ4O6WWHIQ,A-6VM4GFUGWJGJ,[A-6VM3LCBGWJMM, A-6VM3LCBGWJMM],A-6VKIVGDGWIJ3",SIN
8272929756_243492080_243492170_4365791390_243508430_8272929757,8272929756,"243492080,243492170,4365791390,243508430",8272929757,continue,uturn,0,2,4,1,77,1.318796,103.932792,"A-6VKAUD6WWG5M,A-6VLFDG2WWGW5,A-6VKGAQ2WWHRG,A-6VK8AR3GWH6W,A-6VMSJNLGWI2G",SIN
3625880295_369161233_369143002_376322471_369161243_4005510126,3625880295,"369161233,369143002,376322471,369161243",4005510126,continue,uturn,0,1,4,1,77,1.395009,103.875745,"A-6VLRBOXWWGBX,[A-6VNNSMCGWJQ2, A-6VNNSMCGWJQ2],A-6VMQ6DGGWE69,A-6VLTQEOWWHRO,A-6VLHNB9WWEJU",SIN
206402697_206402705_5171950078,206402697,206402705,5171950078,continue,uturn,0,3,4,2,76,1.308131,103.877395,"A-6VL755CWWFL6,A-6VMTJ3SGWIAI,A-6VMEU67GWFRG,[A-6VKCD3JGWG5M, A-6VKCD3JGWG5M],A-6VMQFPTGWJQ5",SIN
241977973_5865521313_7068345054,241977973,5865521313,7068345054,continue,uturn,0,0,4,2,76,1.326353,103.944109,"A-6VLOLCIWWJUI,A-6VK8CIQWWIAI,A-6VMIXWGGWEVJ,A-6VL5IVPWWF44,A-6VMQERRGWFF9",SIN
4321431219_3973745901_4684431441_592018096_4684431438_4321431220,4321431219,"3973745901,4684431441,592018096,4684431438",4321431220,continue,uturn,0,1,3,1,76,1.311262,103.885708,"A-6VMJ9GHWWE69,A-6VL4QL3GWJUF,[A-6VLAUOAGWEP2, A-6VLAUOAGWEP2],A-6VL8MT8WWEXC,A-6VL5XIJGWETN",SIN
11394157143_11394157142_11394157133,11394157143,11394157142,11394157133,continue,uturn,0,0,3,2,76,1.413354,103.912416,"A-6VLRHFUGWJFG,A-6VLLDLGWWHIQ,A-6VLUII9GWIAI,A-6VLW4OOGWFHJ,A-6VLNIUWWWHKI",SIN
11542994153_8310847353_310043813_11542994154,11542994153,"8310847353,310043813",11542994154,continue,uturn,0,0,4,3,76,1.377118,103.975355,"[A-6VNKOX7GWEJU, A-6VNKOX7GWEJU],A-6VLEEDJGWH6E,A-6VMF8BUGWGOV,A-6VMG4JFWWFL6,A-6VNQEIAWWJQ2",SIN
5646750894_231996572_377660888_5646750896,5646750894,"231996572,377660888",5646750896,continue,uturn,0,1,3,2,76,1.371235,103.900879,"A-6VMA89HWWJUF,A-6VKST29WWH6W,A-6VL2G8IG2JWN,LatLngNav-1727923273,A-6VMVS8KGWGIN",SIN
8344378092_243851530_4735220093_4736403645_4736403646_8344378093,8344378092,"243851530,4735220093,4736403645,4736403646",8344378093,continue,uturn,0,1,4,1,76,1.378676,103.739081,"A-6VLFMNIGWGOV,A-6VMVOIPG2IUM,A-6VMP9LBWWJNX,A-6VKOH3CGWIJ3,A-6VLCKSJWWJFG",SIN
7190941609_571286897_571286895_243480920_243479600_7190941610,7190941609,"571286897,571286895,243480920,243479600",7190941610,continue,uturn,0,2,4,1,75,1.308237,103.908491,"A-6VLKUDNGWJC2,A-6VLKNM9WWGIN,A-6VMH8JXGWH6E,A-6VM9BALGWH22,A-6VLNLJQGWHRO",SIN
7913501049_6517773051_6517773050_6517773049,7913501049,"6517773051,6517773050",6517773049,continue,uturn,0,0,3,2,75,1.310083,103.784972,"[A-6VKPHUFWWF6A, A-6VKPHUFWWF6A],A-6VMHR37GWJDN,A-6VMVLWTGWJA2,A-6VMMWUOGWH2A,A-6VKJ8I6WWF44",SIN
7975321243_4604128584_313931533_3860954044,7975321243,"4604128584,313931533",3860954044,continue,uturn,0,1,3,2,75,1.357015,103.76241,"A-6VKPDM3WWIUJ,A-6VKQTBBGWF44,[A-6VLJR7PWWG9K, A-6VLJR7PWWG9K],[A-6VMLLCAGWF44, A-6VMLLCAGWF44],A-6VMOK2SGWGOV",SIN
1371745248_5179026604_5179026603,1371745248,5179026604,5179026603,continue,uturn,0,0,3,2,75,1.34712,103.732487,"A-6VO6FS6GWFFM,A-6VK77WWGWFF9,A-6VM93O8GWIJ3,A-6VMGRO8WWJUI,A-6VMSRTEWWEJU",SIN
5922034499_6810653849_6907584732,5922034499,6810653849,6907584732,continue,uturn,0,1,3,2,75,1.365071,103.8973,"A-6VM8JVMGWF44,A-6VO7L9QWWI58,A-6VOX9RUWWFWI,A-6VKGQGIGWE69,A-6VL3839WWIAI",SIN
8100292334_4602946780_2660845999_244908137_4602946779_8100292335,8100292334,"4602946780,2660845999,244908137,4602946779",8100292335,continue,uturn,0,1,4,1,75,1.418413,103.846815,"A-6VM5BNRWWE9D,A-6VMPT7IWWF44,A-6VM3URRWWH2A,A-6VMEHGLWWGW6,A-6VLPKK4WWG9K",SIN
5138575661_5235602826_5235602825,5138575661,5235602826,5235602825,continue,uturn,0,1,3,2,75,1.38342,103.882579,"A-6VKLDP8WWIWG,A-6VO82AQWWGVH,A-6VO4MM3GWIME,A-6VMHMAQGWEVJ,A-6VLK782GWFF9",SIN
4745173190_3457220486_4745173187,4745173190,3457220486,4745173187,continue,uturn,0,1,3,2,75,1.442373,103.823881,"A-6VLUX2AWWFF9,A-6VMF5E5WWG5C,A-6VO9PI9G2HS5,A-6VLMX7VGWGBX,A-6VLV24PGWE69",SIN
7803595679_411679982_368900542_395048584_411679957_7803595678,7803595679,"411679982,368900542,395048584,411679957",7803595678,continue,uturn,0,1,4,1,75,1.400672,103.914834,"A-6VMUO63WWIQQ,A-6VLWBMMWWJ4X,A-6VLPT8VGWETN,A-6VM53KFGWIPC,A-6VKDH4JGWIAI",SIN
10683418302_6163743800_10683418303,10683418302,6163743800,10683418303,continue,uturn,0,0,3,2,74,1.337835,103.851443,"A-6VKE4JPWWG5M,A-6VKJXCSGWIPC,A-6VN5BVKGWF44,A-6VM5FQJWWGUX,A-6VL8VLSWWFF9",SIN
4602981913_6539252740_6539252739,4602981913,6539252740,6539252739,continue,uturn,0,1,3,2,74,1.306731,103.849784,"A-6VKQNKCGWI2G,[A-6VM78VEWWGOV, A-6VM78VEWWGOV],A-6VMXUC5GWGOV,A-6VKVRRAGWGW5,A-6VKCOPEGWE28",SIN
3718704155_7759808588_7759808587,3718704155,7759808588,7759808587,continue,uturn,0,0,3,2,74,1.328196,103.753191,"A-6VMWNAVWWHKI,A-6VKTGXJWWFQH,A-6VMJHT2WWIUM,A-6VK4FV3WWJUI,A-6VK4FV3WWJUI",SIN
4602845582_4602845581_6640089292,4602845582,4602845581,6640089292,continue,uturn,0,2,3,2,74,1.333347,103.736782,"A-6VLO2D4WWJUF,A-6VLOCWJGWGOV,A-6VL2DORWWJ2I,A-6VLIM73GWJGJ,A-6VLRXFVWWGAQ",SIN
8256242801_5218349065_5218349081_368927585_5218349066_8256242800,8256242801,"5218349065,5218349081,368927585,5218349066",8256242800,continue,uturn,0,2,4,1,74,1.391812,103.912508,"A-6VMEMRPGWIJ3,A-6VO8KHTWWGK2,A-6VKFVOTWWIPC,A-6VKLMK7GWEJU,A-6VN2QJPWWH22",SIN
7912388734_369154410_377645381_377645234_242948478_7912388735,7912388734,"369154410,377645381,377645234,242948478",7912388735,continue,uturn,0,1,3,1,74,1.381503,103.901769,"A-6VLV5VIWWJ2I,A-6VLCLOGGWG5C,A-6VKDA48WWGOV,A-6VLGFM2GWH6W,A-6VKLE24WWGOV",SIN
206100699_3969933281_5145555216,206100699,3969933281,5145555216,continue,uturn,0,1,3,2,73,1.367052,103.889612,"A-6VKBU6EWWIWG,A-6VKKQIXWWIUJ,A-6VKHIHGGWGBX,A-6VM5SR6WWJQ5,A-6VMOAO6GWIJ3",SIN
8208635812_12105778797_12105778798_11205085550,8208635812,"12105778797,12105778798",11205085550,continue,uturn,0,0,3,2,73,1.35503,103.731609,"A-6VKORF4GWEP2,A-6VLWIUXWWG5C,A-6VLTJAIWWG7G,A-6VO6GQQGWGVH,A-6VKDX6SWWGW5",SIN
7975780290_1110900168_6112923444_6112923443_1110672350_7975780291,7975780290,"1110900168,6112923444,6112923443,1110672350",7975780291,continue,uturn,0,1,4,1,73,1.432504,103.779377,"LatLngNav-1727942446227,A-6VMEKA3GWGIN,A-6VLDTJFGWF6A,A-6VLDQVAGWFKA,A-6VKA3O7GWHIG",SIN
2668120439_6141529375_6265224156,2668120439,6141529375,6265224156,continue,uturn,0,1,3,2,73,1.327142,103.840546,"A-6VLTHFUGWJGJ,A-6VNPXAHGWHC5,A-6VM8F7FWWFGS,A-6VO9XGUWWJQ2,A-6VM86NMGWH6W",SIN
7437294553_10000998840_10000998839,7437294553,10000998840,10000998839,turn,uturn,0,0,3,2,73,1.343091,103.881428,"A-6VKDA3MGWFN5,A-6VMLLHQG2JWN,A-6VLV8RVWWJNG,A-6VL4P6GGWHIG,A-6VMUR8SWWEXC",SIN
8166434803_384029858_229414607_229403090_384029918_8166434802,8166434803,"384029858,229414607,229403090,384029918",8166434802,continue,uturn,0,3,3,1,73,1.35092,103.879187,"A-6VMAXQEGWFRG,A-6VOXXP7WWFWI,A-6VLUHREGWJUI,A-6VKDMJRWWG9K,A-6VLUX9VGWHIQ",SIN
4857594479_2145148897_4736583675,4857594479,2145148897,4736583675,continue,uturn,0,1,3,2,72,1.378239,103.757676,"A-6VL8HIQGWGBX,A-6VKL92JGWFGS,A-6VMEXDKWWGBX,A-6VLW7EDWWJGJ,A-6VMUS5RGWFGS",SIN
6137399757_7035281619_7035281620,6137399757,7035281619,7035281620,continue,uturn,0,1,3,2,72,1.336602,103.872228,"A-6VMO5LTWWIUJ,A-6VLVGIDGWIXJ,A-6VKEMIDGWIXJ,A-6VL4T92GWJWN,A-6VK7N7OWWE28",SIN
8163302141_3118091525_4594224863_7756324184,8163302141,"3118091525,4594224863",7756324184,continue,uturn,0,3,3,1,72,1.317113,103.893725,"[A-6VMU7MKWWIAI, A-6VMU7MKWWIAI],A-6VMA4TSGWIUJ,A-6VLTEUVGWH6E,A-6VKIX7FGWFF9,[A-6VMU7MKWWIAI, A-6VMU7MKWWIAI]",SIN
8246902318_1998478831_4532444055_8246902349,8246902318,"1998478831,4532444055",8246902349,continue,uturn,0,1,3,2,72,1.320705,103.942182,"A-6VO5HA7GWIRT,A-6VMDVK5WWJUF,A-6VKI3DDWWG5M,A-6VL384XWWIPC,A-6VMQSIEW2JNX",SIN
8034597638_4594224458_4600583856_4600485777_244952259_8034597639,8034597638,"4594224458,4600583856,4600485777,244952259",8034597639,continue,uturn,0,1,4,2,72,1.430405,103.829674,"A-6VKT9UBWWF4B,A-6VL2ICNWWJGJ,A-6VM9V3AGWJWN,A-6VLE872WWH2A,[A-6VMDRV3WWJUF, A-6VMDRV3WWJUF]",SIN
6927575831_309829926_4712070987,6927575831,309829926,4712070987,roundabout,uturn,0,0,3,1,72,1.361895,103.885509,"A-6VKQP5IGWEJU,A-6VNEEJSWWIWG,A-6VKP3PLWWI2G,A-6VMJX5VWWEJU,A-6VL8CV5GWFHJ",SIN
8234077377_395048536_395048575_368901455,8234077377,"395048536,395048575",368901455,continue,uturn,0,1,4,1,71,1.403673,103.910969,"A-6VN39W3WWFP5,A-6VL4VPXGWJWN,A-6VMFPLXWWGIN,A-6VM5CNIWWH6E,A-6VL3E75GWGOV",SIN
8157262986_3973611745_240713162_8157262985,8157262986,"3973611745,240713162",8157262985,continue,uturn,0,2,4,2,71,1.313163,103.874936,"A-6VNGX6RWWGOV,A-6VLS92DG2H2A,A-6VNH8B9GWEJU,A-6VMVQEUWWEXC,A-6VLXTAGGWFF9",SIN
